timestamp,run_id,label,scenario,sensor,event_type,proto,app_proto,src_ip,src_port,dest_ip,dest_port,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,flow_state,modbus_function,modbus_access,modbus_address,modbus_quantity,modbus_value,engine_rpm,ballast_level,ballast_setpoint,rpm_command,heading_cmd,heading,rudder_angle,gen_load,bus_freq,load_cmd,alert_signature,alert_sid,src_port_role,write_band,read_band,source_dataset,register_space,macyste_decoded,governor_left,governor_right,rudder_command,hydraulic_pump_rpm_left,fuel_flow_left,pressure_valve_flow_left,hydraulic_pressure_left,oil_temperature_left,hydraulic_pump_rpm_right,fuel_flow_right,pressure_valve_flow_right,hydraulic_pressure_right,oil_temperature_right,oil_level_left,oil_level_right,expansion_oil_level_common,expansion_oil_level_left,expansion_oil_level_right,rudder_angle_actual,throttle_command_left,throttle_command_right,eve_timestamp,flow_start,flow_end,flow_duration,phase,flow_spans_phase_boundary
2026-07-26T11:33:38.540109+0000,macyste-20260726T113328Z-normal-r01,normal,macyste_normal,macyste-steering,modbus,TCP,,172.30.70.10,58008,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,6,,,,,,,,,,,,,,ephemeral,na,in_scope,macyste,holding,1,0.550000011920929,0.550000011920929,5.224091529846191,,,,,,,,,,,,,,,,,,,2026-07-26T11:33:38.540109+0000,,,,authorized_baseline,0
2026-07-26T11:33:38.583314+0000,macyste-20260726T113328Z-normal-r01,normal,macyste_normal,macyste-steering,modbus,TCP,,172.30.70.10,58008,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,0,32,,,,,,,,1.9058834314346313,,,,,,ephemeral,na,scan,macyste,input,1,,,,1620.2762451171875,32.40552520751953,0.0,56.466060638427734,22.284893035888672,1620.2762451171875,32.40552520751953,0.0,56.627872467041016,22.28836441040039,100.0,100.0,100.0,15.0,15.0,1.9058834314346313,,,2026-07-26T11:33:38.583314+0000,,,,authorized_baseline,0
2026-07-26T11:33:38.891970+0000,macyste-20260726T113328Z-normal-r01,normal,macyste_normal,macyste-steering,modbus,TCP,,172.30.70.10,58008,172.30.70.3,502,0,0,0,0,,16,WRITE | HOLDING | MULTIPLE | WRITE_MULTIPLE,4,2,wn@\xa4,,,,,,,,,,,,,ephemeral,write_unknown,na,macyste,holding,1,,,5.139578819274902,,,,,,,,,,,,,,,,,,,2026-07-26T11:33:38.891970+0000,,,,authorized_baseline,0
2026-07-26T11:33:38.892290+0000,macyste-20260726T113328Z-normal-r01,normal,macyste_normal,macyste-steering,modbus,TCP,,172.30.70.10,58008,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,6,,,,,,,,,,,,,,ephemeral,na,in_scope,macyste,holding,1,0.550000011920929,0.550000011920929,5.139578819274902,,,,,,,,,,,,,,,,,,,2026-07-26T11:33:38.892290+0000,,,,authorized_baseline,0
2026-07-26T11:33:38.935242+0000,macyste-20260726T113328Z-normal-r01,normal,macyste_normal,macyste-steering,modbus,TCP,,172.30.70.10,58008,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,0,32,,,,,,,,2.49025297164917,,,,,,ephemeral,na,scan,macyste,input,1,,,,1630.976806640625,32.619537353515625,0.0,56.53947830200195,22.561450958251953,1630.976806640625,32.619537353515625,0.0,56.38576889038086,22.563188552856445,100.0,100.0,100.0,15.0,15.0,2.49025297164917,,,2026-07-26T11:33:38.935242+0000,,,,authorized_baseline,0
2026-07-26T11:33:39.244079+0000,macyste-20260726T113328Z-normal-r01,normal,macyste_normal,macyste-steering,modbus,TCP,,172.30.70.10,58008,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,6,,,,,,,,,,,,,,ephemeral,na,in_scope,macyste,holding,1,0.550000011920929,0.550000011920929,5.139578819274902,,,,,,,,,,,,,,,,,,,2026-07-26T11:33:39.244079+0000,,,,authorized_baseline,0
2026-07-26T11:33:39.291266+0000,macyste-20260726T113328Z-normal-r01,normal,macyste_normal,macyste-steering,modbus,TCP,,172.30.70.10,58008,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,0,32,,,,,,,,3.078089475631714,,,,,,ephemeral,na,scan,macyste,input,1,,,,1637.8251953125,32.75650405883789,0.0,55.85091781616211,22.83464241027832,1637.8251953125,32.75650405883789,0.0,56.55665969848633,22.840843200683594,100.0,100.0,100.0,15.0,15.0,3.078089475631714,,,2026-07-26T11:33:39.291266+0000,,,,authorized_baseline,0
2026-07-26T11:33:39.595897+0000,macyste-20260726T113328Z-normal-r01,normal,macyste_normal,macyste-steering,modbus,TCP,,172.30.70.10,58008,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,6,,,,,,,,,,,,,,ephemeral,na,in_scope,macyste,holding,1,0.550000011920929,0.550000011920929,5.139578819274902,,,,,,,,,,,,,,,,,,,2026-07-26T11:33:39.595897+0000,,,,authorized_baseline,0
2026-07-26T11:33:39.639316+0000,macyste-20260726T113328Z-normal-r01,normal,macyste_normal,macyste-steering,modbus,TCP,,172.30.70.10,58008,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,0,32,,,,,,,,3.668144702911377,,,,,,ephemeral,na,scan,macyste,input,1,,,,1642.2081298828125,32.84416198730469,0.0,57.08370590209961,23.11219596862793,1642.2081298828125,32.84416198730469,0.0,56.70100784301758,23.117366790771484,100.0,100.0,100.0,15.0,15.0,3.668144702911377,,,2026-07-26T11:33:39.639316+0000,,,,authorized_baseline,0
2026-07-26T11:33:39.948411+0000,macyste-20260726T113328Z-normal-r01,normal,macyste_normal,macyste-steering,modbus,TCP,,172.30.70.10,58008,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,6,,,,,,,,,,,,,,ephemeral,na,in_scope,macyste,holding,1,0.550000011920929,0.550000011920929,5.139578819274902,,,,,,,,,,,,,,,,,,,2026-07-26T11:33:39.948411+0000,,,,authorized_baseline,0
